tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,synopsis
tt0208677,Almost Famous,Almost Famous,0,1996,-1,Documentary,7.2,95,William DeVizia,"Follow the New York feature film audition process from Backstage listing to behind the scenes casting selection to the final casting of actresses. Brutally honest, funny and revealing, this film shows you how it really is being an unknown actress in New York City.

—Anonymous"
tt0220792,Superbob,Superbob,0,2002,83,"Action,Comedy,Crime",7.2,9,Joel Gordon,"In this action comedy feature film, 'Superbob' utilizes his highflying karate mastery and investigative techniques to tackle the ruthless Big Yard. As time races on 'Superbob' must rescue his son Dante, who has been kidnapped by Big Yard. Big Yard operates a child smuggling ring and 'Superbob' must save Dante or lose his son forever.

—Devon Haughton"
tt0233185,Alludu Diddina Kapuram,Alludu Diddina Kapuram,0,1991,60,Drama,7.9,111,Krishna,"After injuring his uncle in a drunken stupor, Gautam's life takes a turn. He sets off to free his sweetheart Sita from her troubles."
tt0234923,Trial by Fire,Trial by Fire,0,2000,90,Drama,7.3,46,Francis Damberger,"They say blood is thicker than water, unfortunately when RCMP officer Michelle Kenidi discovers her brother as the main suspect in a fatal case of arson she's put to the test. Above all else, the only thing that matters is the truth. As the evidence accumulates, Michelle tries to defend Peter but comes to realize he's been deceptive all along. Torn between family loyalty and her sense of duty, she'll use her resourcefulness to find the truth - regardless of the cost.

—Sylvie (KatGrl1330)"
tt0247556,The Quiet Swimmer,El nadador inmóvil,0,1998,100,Drama,7.4,11,Fernán Rudnik,"Experimental film, based on the life of a suburb boy."
tt0250823,Working Title,Working Title,0,1992,-1,\N,9.4,87,Tom Logan,The wacky world of a television station's employees.
tt0266875,Raat,Raat,0,1992,127,Horror,7.1,1170,Ram Gopal Varma,"Mini shifts to her new house along with her parents Mr. and Mrs. Shrma, as well as, nephew Bunty. Bunty finds a cat in the backyard of the house and gets attracted to it but the cat soon dies when it accidentally comes under the wheels of Mr. Sharma. They bury it without Bunty's knowledge. However, Bunty finds soon another cat of same resemblance which gives the family a shock. Mini is in love with Deepak once when their bike tire goes flat, Deepak goes to change and upon returning he finds Mini weeping besides a pond with redness in her eyes. She pushes Deepak in the pond but next moment she is normal again. Mini's friend, Rashmi also gets inexplicably killed and her neck is twisted backwards. While cops suspect Mini to be behind it when she twists the neck of her doll in a similar way, the strange events lead Mr Sharma to take professional from a psychiatrist. Mrs Sharma though is sure her daughter is possessed and takes help of an exorcist Sharji.

—alex.mjacko@gmail.com"
tt0271857,Vatsalyam,Vatsalyam,0,1993,156,Drama,8.4,3215,Cochin Hanifa,"Raghavan, a farmer, devotes his life to ensure that his brother Vijayakumaran gets educated. But with time and under the influence of his rich wife, Vijayakumaran ends up destroying all relationships."
tt0277089,Lagi Lagi Senario,Lagi Lagi Senario,0,2001,112,Comedy,7.4,97,Aziz M. Osman,"Wahid menjadi mangsa kegawatan ekonomi apabila restoran eksklusif tempat dia bekerja menguncupkan tenaga kerja. Setelah gagal mendapatkan kerja setaraf kerjaya lalu, Wahid akhirnya menjadi pelayan di warung Azlee. Yassin dan Saiful, turut bekerja di warung Azlee. Masing-masing bekerja sebagai pelayan dan penebar roti canai. Warung Azlee popular kerana keistimewaan roti canai buatan Saiful. Suatu hari, seorang pemuda bernama Mazlan, membuka warung bersebelahan warung Azlee. Mulanya, Azlee tidak berasa tergugat kerana menganggap kehadiran warung baru itu bakal memberi persaingan sihat. Tetapi pendiriannya berubah apabila Saiful mengambil keputusan untuk bekerja di warung Mazlan. Sejak itu warung Azlee tidak lagi mendapat perhatian. Azlee cuba mencari penebar roti baru tetapi usahanya gagal. Yassin turut mengikut jejak Saiful bekerja dengan Mazlan. Wahid bersimpati dengan nasib Azlee dan berazam memperbaiki keadaan. Dia berlatih menebar roti sendirian. Suatu hari Wahid memberitahu Azlee dia bersedia menjadi penebar roti canai serta menyediakan gimik untuk menarik perhatian pelanggan setia Mazlan. Azlee mengumumkan secara besar besaran bahawa dia akan melancarkan Roti Canai Terbang Rock & Roll. Gimik Wahid dan Azlee menjadi dan warung mereka kembali dipenuhi pelanggan. Sebaliknya warung Mazlan dan Saiful tidak lagi mendapat perhatian. Mazlan mula mengatur rancangan jahat untuk merosak dan menghapuskan perniagaan Azlee."
tt0289181,Failan,Failan,0,2001,115,"Drama,Romance",7.5,5960,Hae-sung Song,A marriage of convenience between a petty gangster and an illegal immigrant he has never met has unforeseen consequences for them both.
tt0291514,Die Tochter des Kommissars,Die Tochter des Kommissars,0,2001,86,Drama,7.7,43,Christine Hartmann,Drama about a police officer who becomes a dealer for his drug-addicted daughter in the hope of controlling her consumption
tt0294070,Empire of the Censors,Empire of the Censors,0,1995,120,Documentary,8.0,139,Saskia Baron,The history of film and video censorship in Great Britain.
tt0297101,Elegy of a Voyage,Elegiya dorogi,0,2001,48,"Documentary,Drama,Fantasy",7.5,420,Aleksandr Sokurov,"From a misty night into the dark exposition rooms of a museum to ponder philosophically at paintings by 'Pieter Jansz Saenredam', 'Hercules Pieterszoon Seghers', Hendrikus van de Sande Bakhuyzen, Andreas Schelfhout, Vincent van Gogh, Pieter Bruegel, Charles Henri Joseph Leickert.

—Artemis-9"
tt0298183,Timor Lorosae: The Unseen Massacre,Timor Lorosae: O Massacre que o Mundo Não Viu,0,2001,80,Documentary,8.0,60,Lucélia Santos,"The situation in East Timor, a year after the ballot that decided its independence."
tt0314331,Love Actually,Love Actually,0,2003,135,"Comedy,Drama,Romance",7.6,478782,Richard Curtis,"The film begins with a voiceover from David (Hugh Grant) commenting that whenever he gets gloomy about the state of the world he thinks of the arrivals terminal at Heathrow Airport, and the pure uncomplicated love felt as friends and families welcome their arriving loved ones. David's voiceover also relates that all the messages left by the people who died on the 9/11 planes were messages of love and not hate. The film then tells the 'love stories' of many people:Billy Mack and JoeWith the help of his longtime manager Joe (Gregor Fisher), aging rock and roll legend Billy Mack (Bill Nighy) records a Christmas variation of The Troggs' classic hit Love Is All Around. Although he thinks the record is terrible, Mack promotes the release in the hope it will become the Christmas number one single. The song does go to number one; after briefly celebrating his victory at a party hosted by Sir Elton John, Billy recognizes that Joe is the love of his life and suggests that he and Joe celebrate Christmas by getting drunk and watching porn.Juliet, Peter and MarkJuliet (Keira Knightley) and Peter (Chiwetel Ejiofor) are wed in a lovely ceremony orchestrated and videotaped by Mark (Andrew Lincoln), Peter's best friend and best man. The video Mark recorded reveals that he is secretly in love with Juliet, which she realizes when she barges into his studio and watches it. Juliet thought he didn't like her because he never talked to her, avoided her, and generally behaved distant and uncomfortable towards her. He blurts out that he acts that way because of 'self-preservation', and she finally realizes that he's always been head over heels for her, but has kept it to himself out of respect for her and Peter's relationship. Mark takes a moment to truly confess his love for Juliet, and Juliet acknowledges him by giving him a kiss.Jamie and AuréliaWriter Jamie (Colin Firth) first appears preparing to attend Juliet and Peter's wedding. His girlfriend (Sienna Guillory) misses the ceremony to sleep with his brother. Crushed by this, Jamie retires to his French cottage where he meets Portuguese housekeeper Aurélia (Lúcia Moniz), who speaks only her native tongue. There is an instant attraction between the two. When Jamie returns to England he realises he is in love with Aurélia. Jamie spends time learning Portuguese and goes back to propose to her. She says yes, and it is revealed that she has been learning English to communicate with Jamie.Harry, Karen and MiaHarry (Alan Rickman) is the managing director of a design agency; Mia (Heike Makatsch) is his new secretary. For Christmas he buys her an expensive necklace from jewellery salesman Rufus (Rowan Atkinson), who elaborately wraps it while Harry becomes increasingly nervous in fear of detection. Meanwhile, Harry's wife Karen (Emma Thompson) is busy dealing with their children, Daisy (Lulu Popplewell) and Bernard (William Wadham), who are appearing in the school Nativity play. She voices her fears about Harry to her brother David (Hugh Grant), who just became Prime Minister of the United Kingdom, and her friend Daniel (Liam Neeson), who has just lost his wife. Karen discovers the necklace in Harry's coat pocket and initially assumes it is a gift for her; she later confronts Harry over the necklace and he admits his foolishness.David and NatalieKaren's brother is the recently elected British Prime Minister David (Hugh Grant). Natalie (Martine McCutcheon) is a new junior member of the household staff at 10 Downing Street and regularly serves his tea and biscuits. Something seems to click between them. David walks in to find the U.S. President (Billy Bob Thornton) attempting to seduce Natalie, which inspires him to take a stand against the bullying President's policies. Finding that his relationship with Natalie has become strained, David has her moved to another job, but later comes across a Christmas card from Natalie ending with a declaration of her love for him. He eventually finds Natalie at her family's home (next door to Mia), seeing that they are on the way to the local school for the nativity play (the same one in which his niece and nephew are appearing). He drives her family to the play, and the two watch the show from backstage, their budding relationship exposed when a curtain is raised on them kissing at the end of the pageant's big finale.Daniel, Sam, Joanna and CarolDaniel (Liam Neeson), Karen's friend, and his stepson Sam (Thomas Sangster) fend for themselves as they mourn the loss of their wife and mother. Sam has fallen for American classmate Joanna (Olivia Olson), and, after discussion with his stepfather, decides to learn the drums so that he can accompany her in the big finale for their school's Christmas pageant (the same one that Natalie's nephew and Karen and Harry's children are in). After Sam feels that he missed his chance to make an impression on her, Daniel convinces Sam that he must go catch Joanna, who is returning to the US, at the airport that night and show her how he feels, lest he regret it for his whole life. Sam runs away from the airport security and says hi to Joanna, who then kisses him on the cheek. Meanwhile, Daniel, who famously lusts after supermodel Claudia Schiffer, meets the parent of another of Sam's school mates, Carol (Claudia Schiffer), who is a dead-ringer of Ms. Schiffer.Sarah, Karl and MichaelSarah (Laura Linney) first appears at Juliet and Peter's wedding, sitting next to her friend Jamie. We learn she works at Harry's graphic design company, where she has been in love for years with the company's creative director, Karl (Rodrigo Santoro). A tryst between Karl and herself is interrupted by Sarah's mentally ill brother, Michael (Michael Fitzgerald), and this effectively ends their relationship. On Christmas Eve, she visits her brother at the institution where he lives, wrapping a scarf around him as he hugs her.Colin, Tony, Stacey, Jeannie, Carol-Anne, Harriet and CarlaAfter several blunders attempting to woo various English women, including Nancy (Julia Davis), the caterer at Juliet and Peter's wedding, as well as Mia, Colin Frissell (Kris Marshall) informs his friend Tony (Abdul Salis) he plans to go to the US and find love there, convinced that his Britishness will be an asset to him in a foreign country. Landing in Milwaukee, Wisconsin, Colin immediately meets Stacey (Ivana Milievi), Jeannie (January Jones), and Carol-Anne (Elisha Cuthbert), three stunningly attractive women who fall for his Basildon accent and invite him to stay at their home, where they are joined by roommate Harriet (Shannon Elizabeth).John and JudyJohn (Martin Freeman) and Judy (Joanna Page) meet as body doubles for the sex scenes in a film where Tony is a production assistant. John tells Judy that it is nice to have someone [he] can just chat to. While the two are perfectly comfortable being naked and simulating sex on-set, they are shy and tentative off-set; they carefully pursue a relationship, and see the play (same one as David & Natalie, Harry & Karen, Daniel & Sam, et. al.) at the local school together with John's brother.RufusRufus is a minor, but significant, character played by Rowan Atkinson, the jewellery salesman whose obsessive attention to gift-wrapping nearly gets Harry caught by Karen buying Mia's necklace. Also, it is his distraction of staff at the airport which allows Sam to sneak through to see Joanna. In the director and cast commentary, it is revealed that Rufus was originally supposed to be a Christmas Angel, however it was dropped from the final script.EpilogueOne month later, progress is shown in each relationship: love, actually. However, two of the relationships are not romantic - those of rock star Billy Mack and his manager Joe and of long-suffering Sarah and her institutionalized brother Michael. Billy arrives with a gorgeous groupie in tow to be greeted by Joe and indicating that his comeback has remained successful. Juliet, Peter, and Mark come to meet Jamie and his new bride Aurelia, showing both that they have married and that Mark is learning to cope better with the romantic triangle. Karen and the kids greet a returning Harry confirming that they have survived their relationship crisis and reconciled. Sam greets Joanna who has returned with her mother from the US as Daniel looks on, joined by his new girlfriend Carol and her son. John and Judy run into Tony, who is there to meet Colin on his return from the US; they are shown to be just married and off to their honeymoon. Colin returns with the gorgeous Harriet in tow, and Harriet's younger sister Carla (Denise Richards) and Tony are immediately struck by each other. Natalie is seen welcoming David back in front of press cameras, indicating that their relationship is now public. These scenes dissolve into live-footage of actual arrivals at Heathrow Airport, which divide the screen and eventually form a heart as The Beach Boys' God Only Knows plays on."
tt0319343,Elf,Elf,0,2003,97,"Adventure,Comedy,Family",7.0,265197,Jon Favreau,"Thirty years prior to the events of the film, a baby crawls into Santa's sack at an orphanage. Santa unwittingly takes the baby back to the North Pole, where it is decided that Papa Elf will raise him. The baby, named Buddy, is raised unaware that he is actually a human, until his enormous size and poor toy-making abilities cause Papa Elf to tell him the truth. The old elf reveals that Buddy was born to Walter Hobbs and Susan Wells and placed up for adoption, that Walter never knew Buddy was born, and that he now works at a children's book company in New York. From Santa, Buddy learns that his father is also on the naughty list; nevertheless, Buddy sets out for New York to find his father.Once in the city, Buddy displays his naïveté in several ways, as he crosses the street at the wrong time, chews discarded gum on the street, and takes a coffee shop's claim to have the world's best cup of coffee literally. Buddy eventually finds his father in the Empire State Building, but an incredulous Walter Hobbs has him thrown out. Buddy takes a security guard's sarcastic suggestion to get back to Gimbel's, where he is mistaken for an employee and meets the lovely but unenthusiastic Jovie. The next morning, Buddy is shocked to discover that Gimbel's Santa is not the genuine article, and a fight ensues between them. Buddy is arrested and Walter reluctantly bails him out and takes him to a pediatrician for a DNA test. Once it is proven that Buddy is in fact Walter's son, he takes Buddy home to meet his wife Emily and son Michael. Walter is clearly put off by Buddy's immature, innocent behavior (he slathers his pasta with maple syrup and can't seem to understand that Walter isn't interested in playing with him), but Emily insists that they take care of Buddy until he recovers.Buddy befriends Michael after the former defeats a gang of bullies single-handedly in a snowball fight, and Michael encourages Buddy to ask Jovie out. The next day, Walter reluctantly takes Buddy to work with him, and uses Buddy's naïveté to send him down to the mailroom. Buddy gets drunk on a coworker's whiskey, thinking it's syrup, and ends up throwing a party in the mailroom. That night, Buddy has a successful date with Jovie. Walter, meanwhile, has been trying to save his floundering business by hiring the temperamental best-selling writer Miles Finch. When the vertically-challenged Finch arrives, Buddy mistakes him for an elf. The offended Finch attacks Buddy and storms out of the conference room without signing a deal with Walter's company. Walter is so upset over this setback that he screams at Buddy to get the Hell out of my life. A deeply hurt Buddy roams New York that night (Christmas Eve), until he looks up and sees Santa's sleigh crash in Central Park. He finds Santa, who explains that he'd lost the sleigh's engine and that the last bit of Christmas spirit (which had powered the sleigh previously) had gone. Santa convinces Buddy to help him fix the sleigh.Michael, meanwhile, bursts in on Walter's board meeting to tell him frantically that Buddy has gone. He manages to convince Walter to put his family above his job for the first time, and the two find Buddy in Central Park as he locates the sleigh's engine. Buddy takes them to meet Santa, who reveals to Michael that belief in Santa (manifested in knowing that Santa is bringing people what they want for Christmas) can make his sleigh fly. Michael therefore steals Santa's list and reads it in front of the TV cameras now gathered outside Central Park, so that people all across New York believe conclusively in Santa. The Central Park Rangers begin to chase Santa's sleigh while Buddy is still trying to reattach the engine, and eventually the engine is lost. However, Jovie (remembering that Buddy had told her The best way to spread Christmas cheer is singing loud for all to hear), manages to overcome her shyness and get the sleigh in the air by the power of Christmas spirit when she leads the crowd in singing Santa Claus is Comin' to Town, with even Walter eventually joining in. In the epilogue, Papa Elf explains that Walter started his own publishing company, and the first book released was Buddy's own account of his adventures. Papa Elf also reveals that Buddy and Jovie married and had a daughter named Susie, and that they visit the North Pole periodically."
tt0326652,Volcano: Nature's Inferno,Volcano: Nature's Inferno,0,1997,52,Documentary,7.1,57,,"Recounts 20 years in the life of French volcanologists Maurice and Katia Krafft, a husband and wife scientific team tracking the biggest volcanic eruptions. They met with an untimely demise with the eruption of Japan's Mt. Unzen in 1991."
tt0332280,The Notebook,The Notebook,0,2004,123,"Drama,Romance",7.8,569362,Nick Cassavetes,"In a modern-day nursing home, an elderly man named Duke (James Garner) begins to read a love story from his notebook to a female fellow patient (Gena Rowlands).The story begins in 1940. At a carnival in Seabrook Island, South Carolina, local country boy Noah Calhoun (Ryan Gosling) sees seventeen-year-old heiress Allie Hamilton (Rachel McAdams) for the first time and is immediately smitten. She continuously refuses his persistent advances until their well-meaning friends lure them together; they then get to know each other on a midnight walk through empty Seabrook.Noah and Allie spend an idyllic summer together. One night, a week before Allie is to leave town, she and Noah go up to an abandoned house called The Windsor Plantation. Noah tells her that he hopes to buy the house, and Allie makes him promise that the house will be white, with blue shutters, a walk-around porch, and a room that overlooks the creek so she can paint. They intend to make love for the first time, but are interrupted by Noah's friend Fin (Kevin Connolly) with the news that Allie's parents have the police out looking for her. When Allie returns home, her disapproving parents ban her from seeing Noah again. Allie fights with Noah outside and the two decide to break up. Allie immediately regrets the decision but Noah drives away. The next morning, Allie's mother reveals that they are going home that morning. Allie frantically tries to find Noah, but is forced to leave without saying good-bye. The Hamiltons then send Allie to New York, where she begins attending Sarah Lawrence College. Noah, devastated by his separation from Allie, writes her one letter a day for a year, only to get no reply as Allie's mother keeps the letters from her. Noah and Allie have no choice but to move on with their lives. Allie continues to attend school, while Noah and Fin enlist to fight in World War II. Fin is killed in battle.Allie becomes a nurse for wounded soldiers. There, she meets the wealthy Lon Hammond, Jr. (James Marsden), a well-connected young lawyer who is handsome, sophisticated, charming and comes from old Southern money. The two eventually become engaged, to the joy of Allie's parents, although Allie sees Noah's face when Lon asks her to marry him.When Noah returns home, he discovers his father has sold their home so that Noah can go ahead and buy The Windsor Plantation. While visiting Charleston to file some paper work, Noah witnesses Allie and Lon kissing at a restaurant, causing Noah to go a little crazy, convincing himself that if he fixes up the house, Allie will come back to him.While trying on her wedding dress in the 1940s, Allie is startled to read about Noah completing the house in the style section of a Raleigh newspaper and faints. She visits Noah in Seabrook and he invites her to dinner, during which Allie tells Noah about her engagement. Noah questions whether Allie's future husband is a good man and she reassures Noah that he is. Later in the evening, Noah invites Allie to come back tomorrow.In the present, it is made clear that the elderly woman is Allie suffering from dementia, which has stolen her memories and Duke is her husband. Allie does not recognize their grown children and grandchildren, who beg Duke to come home with them. He insists on staying with Allie.The next morning, Allie and Noah go rowing on a nearby lake and begin to reminisce about their summer together. As a rain storm starts Noah rows to shore, where Allie demands to know why Noah never wrote to her. After the revelation that Noah had indeed written to Allie, they share a passionate kiss, before making love into the night.The next day, Allies mother appears on Noah's doorstep, telling Allie that Lon has followed her to Seabrook after Allie's father told him about Noah. Her mother takes Allie out for a drive to show her that there had been a time in her life when she could relate to Allie's present situation. On returning to Noah's, she hands her daughter the bundle of 365 letters that Noah had written to her. When alone, Noah asks Allie what she is going to do; Allie is confused and confesses that she doesn't know. Noah asks her to just stay with him, admitting it is going to be really hard, but he is willing to go through anything because he wants to be with her. Confused as ever, Allie drives off.Allie drives to the hotel and confesses to Lon, who is angry but admits that he still loves her. He tells her that he does not want to convince his fiancée that she should be with him, but Allie tells him he does not have to, because she already knows she should be with him.The film goes back to the elderly couple, and Duke asks Allie whom she chose. She soon realizes the answer herself; young Allie appears at Noah's doorstep, having left Lon at the hotel and chosen Noah. They embrace in reunion.Elderly Allie suddenly remembers her past before she and Noah/Duke joyfully spend a brief intimate moment together; after originally finding out about her illness, she had herself written their story in the notebook with the instructions for Noah to Read this to me, and I'll come back to you. But soon Allie relapses, losing her memories of Noah yet again. She panics, and has to be sedated by the attending physician. This proves to be too difficult for Noah to watch and he breaks down. The next morning, Noah is found unconscious in bed and he is rushed to the hospital; he later returns to the nursing home's intensive care ward. He goes to Allie's room later that night, and Allie remembers again. The next morning, a nurse finds them in bed together, having both died peacefully holding each other's hands. The last scene shows a flock of birds flying away."
tt0338013,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,0,2004,108,"Drama,Romance,Sci-Fi",8.3,998544,Michel Gondry,"Joel Barish (Jim Carrey) is an emotionally withdrawn man and Clementine Kruczynski (Kate Winslet) is his girlfriend who is a dysfunctional free spirit. They are inexplicably attracted to each other despite their different personalities.They do not realize it at the time, but they are former lovers now separated after two years together. After a nasty fight, Clementine has had her memories of their relationship erased from her mind. Upon learning this, Joel is devastated and goes to the doctor to have the same procedure done. However, while unconscious, Joel has second thoughts and decides he wants to keep his memories of Clementine.Much of the film takes place in Joel's brain as he tries to find a way to preserve his memories of Clementine, and two Lacuna techies Patrick (Elijah Wood) and Stan (Mark Ruffalo) try to erase the memories. We watch their love and courtship go in reverse: The memories are slowly erased while Joel tries his best to resist the procedure and hide inside his mind.In separate and related story arcs, the employees of Lacuna Corporation are revealed to be more than peripheral characters in scenes which further show the harm caused by the memory-altering procedure. Mary (Kirsten Dunst) has had an affair with the married Dr. Howard Mierzwiak, who heads the company (Tom Wilkinson). She agreed to have the affair erased from her memory when his wife discovered the relationship. Lonely, socially inept Patrick becomes fixated on Clementine and uses Joel's personal mementos that he gave to Lacuna as part of the procedure in order to seduce her. These romantic entanglements turn out to have a critical effect on the main story line of the relationship between Joel and Clementine.Once Mary learns of the affair she has had with Mierzwiak, she steals the company's records and sends them to all of its clients. Thus Joel and Clementine both get to listen to their initial tape recordings at Lacuna, and afterwards realize that even if everything in life isn't perfect, their relationship can still be worthwhile."
tt0346091,Unprecedented: The 2000 Presidential Election,Unprecedented: The 2000 Presidential Election,0,2002,50,Documentary,7.8,655,"Joan Sekler, Richard Ray Perez","Unprecedented: The 2000 Presidential Election is the riveting story of the undermining of democracy in America. Focusing on events leading up to election day and the foiled attempt to count legally cast votes, it examines the suspicious pattern of irregularities, injustices and voter purges in Florida - a state governed by the winning candidate's brother."
tt0365825,Lewis Black: Taxed Beyond Belief,Lewis Black: Taxed Beyond Belief,0,2002,30,"Comedy,Documentary",7.7,160,Roy Crite,Lewis Black takes a comical twist on college lectures. The focus and interviews are on U.S. taxes.
tt0368190,My Failing Eyesight,Rabun,0,2003,90,"Drama,Family",7.7,89,Yasmin Ahmad,"An elderly couple move out of the city to a village, but this exuberant and affectionate pair find that life in the countryside isn't all that pleasant after all."
tt0377092,Mean Girls,Mean Girls,0,2004,97,Comedy,7.1,382033,Mark Waters,"Cady (Lindsay Lohan) is the 16-year-old home-schooled daughter of zoologist parents (Ana Gasteyer and Neil Flynn). They have returned to the United States after residing in Africa for 12 years for their research. Cady is unprepared for her first day of public high school. With the help of Janis (Lizzy Caplan) and Damien (Daniel Franzese), Cady learns about the various cliques. She is warned to avoid the school's most exclusive clique, the Plastics, the reigning trio of girls led by the queen bee Regina George (Rachel McAdams). The Plastics take an interest in Cady, inviting her to sit with them at lunch and go shopping with them after school. Upon realizing that Cady has been accepted into the Plastics, Janis hatches a plan to get revenge on Regina, using Cady to infiltrate the Plastics.Having ingratiated herself with the Plastics per Janis' plan, Cady learns about a Burn Book. This notebook is Regina's top secret notebook filled with vicious rumors, secrets, and gossip about all the other girls (and teachers) in their class. Cady soon falls in love with Regina's ex-boyfriend, Aaron Samuels (Jonathan Bennett), whom Regina successfully steals back from Cady in a fit of jealousy. Hurt and frustrated, Cady continues with Janis' plan, which involves cutting off Regina's resources, separating her from Aaron, destroying her beauty, and turning Regina's fellow Plastics, insecure rich girl Gretchen Wieners (Lacey Chabert) and sweet but ditzy Karen Smith (Amanda Seyfried), against her. Cady starts feigning failure at math to get Aaron's attention and soon choreographs Aaron's breakup with Regina by confessing Regina's infidelity with another boy. Cady also tricks Regina into eating high-calorie nutrition bars (called Kälteen) by claiming that they actually help one lose weight. She also turns Gretchen against Regina by making her think Regina thinks of Cady as a better friend instead of her.In her efforts to get revenge on Regina, Cady gradually loses her individual personality and remakes herself in the image of Regina. She soon becomes as spiteful as Regina, abandoning Janis and Damien and focusing more on her image.Regina responds by spreading the entire contents of her Burn Book around the school, inciting a riot. To avoid suspicion, Regina also inserts a fake libel of herself in the book in order to focus blame on Cady, Gretchen, and Karen. The riot is eventually quelled by Principal Duvall (Tim Meadows). Math teacher Ms. Norbury (Tina Fey), who also appeared in the Burn Book in which Cady slandered her by saying that she sold drugs, makes the girls realize that all of them are guilty of hurting their peers. She has each girl confess and apologize to the rest of the girls. When Janis' turn comes, Regina makes an insulting joke about her sexuality, to which the crowd laughs. Janis retaliates by confessing her plan to destroy Regina with Cady's help and openly mocks Regina with the support of the entire school. Regina storms out, pursued by an apologetic Cady, and gets hit by a school bus in her haste. Rumors circulate that Cady intentionally pushed Regina in front of the bus.Now without friends, shunned by Aaron, and distrusted by everyone at school, even being distrusted by her own parents, Cady decides to make amends by taking full blame for the Burn Book. Though severely punished by her confession, her guilt dissolves and she returns to her old personality. As part of her punishment and her reformation, she joins the Mathletes, which Damien and Regina both described earlier as social suicide, in their competition. There, Cady has an epiphany while competing against a very unattractive girl, realizing that even if she made fun of the girl's appearance it would not stop the girl from beating her.At the Spring Fling dance, Cady is elected Spring Fling Queen, but in her acceptance speech, she declares her victory is meaningless: they are all wonderful in their own way and thus the victory belongs to everyone. As a symbolic gesture, she breaks her tiara and distributes the pieces to her classmates. Cady makes up with Janis and Damien, reconciles with Aaron, and reaches a truce with the Plastics.The film ends with the Plastics disbanding by the start of the new school year: Regina joins the lacrosse team, Karen becomes the school weather girl, Gretchen joins the Cool Asians, and Cady hangs out with Damien and Janis. Cady reflects that the Girl World is drama-free."
tt0378919,True Dreams,True Dreams,0,2002,80,"Comedy,Romance",8.1,10,Corey W. Allen,"How many movies have you seen where at the end the main character wakes up, causing he and the audience to simultaneously realize that everything they witnessed beforehand was just a dream? This film takes that principal but instead of deceiving, the story invites you to watch the main characters dream away. With True Dreams, Allen takes the term dream sequence to a whole new level: he lets his audience in on the joke, while they watch the two main characters run around unaware of the reality/fantasy of their surroundings. It's pretty clear from the start that Colby and Liz have both fallen asleep and are dreaming. But whose dream is it? And which city does this dream take place in, New York, or Baltimore? Within the context of these dreams, we also see flashbacks of how the couple met and ultimately broke up. These episodes, existing within Liz and Colby's dreams, also suggest that, all along, like Edgar Allan Poe's famous quote, their [lives are] nothing but a dream within a dream.

—Corey W. Allen"
